status,google_index,url_digits_ratio,domain_in_title,phish_hints,ip,?_url_count,len_url,/_url_count,hostname_len
0,0,0.0,1,0,0,0,52,4,26
0,0,0.0,1,0,0,0,48,3,27
0,0,0.022988505747126436,1,0,0,0,87,4,18
0,0,0.0,1,0,0,0,32,3,24
0,0,0.05357142857142857,0,0,0,0,56,4,15
0,0,0.0,0,0,0,0,32,3,11
1,1,0.28187919463087246,1,0,1,0,149,7,10
1,0,0.0,1,2,0,1,79,5,31
1,1,0.0,1,0,0,0,46,6,21
1,1,0.03773584905660377,1,0,0,1,53,3,15
0,0,0.0,0,1,0,0,35,3,27
0,0,0.0,0,0,0,0,48,4,20
0,0,0.0,1,0,0,0,54,4,21
0,0,0.08108108108108109,1,0,0,0,74,10,19
0,0,0.0,1,0,0,0,54,3,16
1,0,0.0,0,1,0,0,59,3,29
0,0,0.0,1,0,0,0,21,2,14
0,0,0.0,0,0,0,0,46,5,15
0,0,0.038461538461538464,1,0,0,0,26,3,18
1,1,0.5119047619047619,1,0,1,0,84,3,43
1,1,0.028169014084507043,1,0,0,1,142,7,34
0,0,0.0,0,0,0,0,48,4,16
1,1,0.014705882352941176,1,2,0,1,68,6,9
1,1,0.0,1,1,0,0,18,3,8
1,1,0.04225352112676056,1,2,0,0,71,7,17
0,0,0.0,1,0,0,0,50,4,19
1,1,0.11570247933884298,1,1,0,1,121,5,17
0,0,0.10084033613445378,1,0,0,0,119,9,19
1,1,0.0,0,3,0,0,76,7,18
1,1,0.0,1,0,0,0,54,3,26
0,0,0.075,1,0,0,0,40,4,21
1,1,0.09302325581395349,1,0,1,1,129,5,54
0,1,0.0,0,0,0,0,61,4,15
1,1,0.0,1,1,0,0,52,5,15
1,1,0.0,1,0,0,0,28,4,14
0,0,0.11764705882352941,0,0,0,0,68,7,14
1,1,0.4152046783625731,1,1,1,0,342,5,19
0,0,0.12,0,0,0,0,50,5,15
1,1,0.23711340206185566,0,1,1,0,97,5,50
1,1,0.0,1,2,0,0,47,6,22
1,1,0.0,1,2,0,0,69,7,20
1,1,0.0,1,2,0,0,44,4,21
0,0,0.1206896551724138,1,0,1,0,58,3,16
0,1,0.0,0,0,0,0,67,6,13
0,0,0.0,1,0,0,0,39,2,32
0,1,0.08163265306122448,1,0,0,0,49,4,7
0,0,0.0,0,0,0,0,32,4,16
1,1,0.37349397590361444,1,1,1,0,166,3,10
0,0,0.07692307692307693,1,1,0,0,104,6,10
0,0,0.12962962962962962,1,0,0,1,108,7,27
1,1,0.043478260869565216,1,0,0,0,46,3,37
1,0,0.0,1,0,0,0,34,2,27
1,1,0.0,1,0,0,0,43,4,18
1,1,0.0,1,0,0,0,54,5,18
1,1,0.21223021582733814,1,0,1,1,278,7,21
0,0,0.036585365853658534,0,0,0,0,82,6,14
1,1,0.0,1,0,0,0,45,5,9
1,1,0.0425531914893617,1,0,0,0,47,4,7
1,1,0.0,1,1,0,0,51,5,26
1,1,0.0,1,0,0,0,47,6,13
1,1,0.008849557522123894,1,1,0,0,113,6,38
1,1,0.2231404958677686,1,0,1,1,121,4,46
1,0,0.0,1,1,0,0,32,3,23
0,1,0.10526315789473684,0,0,0,0,57,5,18
0,1,0.008130081300813009,1,0,0,0,123,14,13
1,1,0.19101123595505617,1,0,1,2,178,5,26
0,0,0.028985507246376812,0,0,0,0,69,3,13
1,1,0.0,0,0,0,0,46,5,12
0,0,0.0,0,0,0,0,41,4,15
0,1,0.0,0,0,0,0,59,5,18
0,0,0.0,0,0,0,0,17,3,8
0,0,0.0,1,0,0,0,99,6,17
0,0,0.0,0,0,0,0,27,3,17
1,1,0.34951456310679613,0,3,1,1,206,4,12
0,0,0.0,1,0,0,0,26,3,18
1,1,0.0,1,0,0,0,44,4,14
0,0,0.0,1,0,0,0,28,3,11
0,0,0.041666666666666664,0,0,0,0,24,3,15
1,1,0.40963855421686746,1,0,1,0,83,6,16
0,1,0.0,1,0,0,0,82,6,15
1,1,0.0,1,0,0,0,37,5,18
1,1,0.1437125748502994,1,0,0,0,167,4,12
0,0,0.0,1,0,0,0,51,3,24
1,1,0.02857142857142857,0,1,0,0,70,6,16
1,1,0.10526315789473684,1,0,0,0,38,2,30
1,1,0.02857142857142857,1,0,0,0,35,2,28
1,1,0.18556701030927836,0,3,1,0,97,7,17
0,0,0.0,1,0,0,0,55,4,21
0,0,0.1,1,0,0,0,40,4,20
1,1,0.102880658436214,1,3,1,0,243,20,25
1,1,0.02857142857142857,1,0,0,0,35,3,26
1,1,0.045454545454545456,0,1,0,0,44,3,29
1,1,0.0,1,2,0,0,83,6,47
1,1,0.0,1,0,0,0,28,4,7
0,0,0.0625,1,0,0,0,48,5,22
1,1,0.03676470588235294,1,3,0,1,136,12,13
1,1,0.06557377049180328,1,3,0,0,61,7,19
0,0,0.0,1,0,0,0,74,6,14
1,1,0.024390243902439025,1,0,0,0,41,5,15
1,1,0.01818181818181818,1,3,0,0,55,4,29
0,0,0.0,0,0,0,0,42,4,16
0,0,0.11627906976744186,1,0,0,0,43,5,15
1,0,0.14285714285714285,0,0,1,0,98,4,24
1,1,0.0,1,1,0,0,40,5,14
0,0,0.04918032786885246,0,0,0,0,61,5,18
0,0,0.0,0,0,0,0,39,3,13
1,1,0.0,0,0,0,0,24,3,16
0,0,0.0,1,0,0,0,73,5,15
1,1,0.3412698412698413,1,0,1,1,126,3,61
1,1,0.125,0,1,0,0,40,4,22
0,0,0.04950495049504951,1,1,0,1,101,8,21
1,1,0.05714285714285714,1,3,0,0,70,8,23
0,0,0.01282051282051282,1,0,0,0,78,5,14
0,0,0.0,0,0,0,1,32,3,17
1,1,0.0,1,0,0,0,49,3,28
1,0,0.030303030303030304,1,0,0,0,33,3,25
0,0,0.0,1,0,0,0,31,5,11
1,1,0.15384615384615385,1,0,0,0,26,3,17
0,0,0.041666666666666664,1,0,0,1,48,4,21
0,0,0.07692307692307693,1,0,0,0,52,3,21
1,1,0.0,1,2,0,0,63,7,23
0,0,0.0,1,0,0,0,67,6,16
1,1,0.0,1,4,0,1,112,9,17
0,0,0.0,1,0,0,0,27,2,20
1,1,0.0,1,1,0,0,45,5,8
0,0,0.0,0,0,0,0,24,3,15
1,1,0.20588235294117646,1,0,0,0,34,3,17
1,1,0.021739130434782608,1,2,0,0,46,5,22
1,1,0.06896551724137931,1,0,0,0,29,3,20
0,0,0.0,1,0,0,0,49,3,16
1,1,0.25,1,1,1,0,28,4,10
0,0,0.0,1,0,0,0,20,3,12
1,1,0.06521739130434782,1,0,0,0,46,3,38
0,0,0.0,1,1,0,0,22,2,15
1,1,0.32142857142857145,1,0,1,0,56,4,15
1,1,0.2857142857142857,1,1,1,0,98,10,14
1,1,0.18253968253968253,1,0,1,1,126,4,50
1,1,0.025,1,1,0,0,40,4,25
1,1,0.08196721311475409,1,0,1,1,183,5,22
1,1,0.0,1,1,0,0,30,4,15
1,1,0.4888888888888889,1,0,1,0,45,3,29
1,1,0.1625,1,4,1,1,80,10,13
0,0,0.0,0,0,0,0,19,2,11
1,1,0.125,1,0,0,0,56,3,47
0,0,0.0,1,0,0,0,58,3,27
0,0,0.0,0,0,0,0,67,4,22
1,1,0.1724137931034483,1,0,0,0,29,3,7
1,1,0.10975609756097561,1,1,1,1,82,6,12
1,1,0.0,0,0,0,0,46,6,8
0,0,0.0,1,0,0,0,29,3,16
0,0,0.0,0,0,0,0,50,4,23
1,1,0.2571428571428571,1,1,1,0,35,5,12
1,1,0.0,1,0,0,1,49,2,28
1,1,0.05,1,0,0,1,40,3,19
1,1,0.22772277227722773,1,0,1,0,101,7,37
1,1,0.07894736842105263,1,0,0,0,76,7,25
1,1,0.0,1,0,0,0,40,4,23
1,1,0.3050847457627119,1,0,1,1,177,7,17
1,1,0.029411764705882353,1,0,0,0,34,5,18
1,1,0.1919191919191919,1,4,1,1,198,8,19
0,0,0.0,0,0,0,0,42,3,18
1,1,0.05102040816326531,1,2,0,0,98,9,12
1,1,0.041666666666666664,0,2,0,0,48,5,16
0,1,0.10714285714285714,1,0,0,0,28,3,15
1,0,0.0,1,1,0,0,35,3,22
0,1,0.0,1,0,0,0,43,4,31
1,1,0.061224489795918366,1,0,0,0,49,3,40
0,0,0.0,0,0,0,0,25,3,12
1,1,0.0,1,3,0,0,51,6,16
1,1,0.0,1,0,0,0,43,4,20
0,1,0.0,1,1,0,0,66,5,28
0,0,0.0,1,0,0,0,38,3,12
0,0,0.029411764705882353,1,0,0,0,34,2,27
0,1,0.0,1,0,0,1,40,5,15
1,1,0.0,1,0,0,0,32,2,25
0,0,0.0,1,0,0,0,34,3,21
0,0,0.0,1,0,0,0,33,4,17
1,1,0.2727272727272727,1,1,1,0,33,3,25
1,1,0.14102564102564102,1,0,0,0,78,7,25
1,1,0.03571428571428571,1,0,0,0,28,4,14
0,0,0.0,1,0,0,0,45,4,23
0,0,0.0,1,0,0,0,72,5,14
1,1,0.05263157894736842,1,1,0,0,57,3,40
1,0,0.0,1,1,0,0,38,2,31
0,0,0.0,1,0,0,0,73,5,22
1,0,0.017543859649122806,0,2,0,1,57,5,16
1,1,0.02631578947368421,1,0,0,0,38,5,11
1,1,0.25510204081632654,1,2,1,0,98,7,19
1,1,0.0,1,0,0,0,20,3,8
1,0,0.05555555555555555,1,0,0,0,36,3,28
1,1,0.06329113924050633,1,0,0,0,79,6,12
1,1,0.0,1,1,0,1,101,5,6
0,0,0.023809523809523808,0,0,0,1,84,4,14
1,1,0.0,1,0,0,0,59,3,41
1,0,0.0,1,0,0,0,37,3,29
1,1,0.19642857142857142,1,2,1,0,56,5,14
1,1,0.0,1,1,0,0,41,4,15
0,0,0.0,0,0,0,0,44,5,15
0,0,0.0,1,0,0,0,62,5,16
0,0,0.0,1,0,0,0,50,5,18
1,1,0.0,1,1,0,0,75,6,44
0,1,0.0,1,0,0,0,40,4,14
1,1,0.12087912087912088,1,0,0,1,91,4,19
1,1,0.22058823529411764,1,0,1,0,68,4,42
0,1,0.07228915662650602,1,0,0,0,83,5,33
1,1,0.0,1,0,0,0,43,5,13
1,1,0.0,1,4,0,1,109,10,17
1,1,0.4577114427860697,1,2,1,1,201,5,18
1,1,0.08620689655172414,1,1,0,0,58,3,40
1,1,0.00980392156862745,1,0,0,0,102,9,23
1,1,0.0,1,2,0,0,41,4,13
1,0,0.02127659574468085,1,0,0,0,47,3,16
1,1,0.07377049180327869,1,1,0,0,122,7,29
1,1,0.0,1,0,0,0,43,3,35
1,1,0.0,1,0,0,0,44,5,18
1,1,0.021739130434782608,1,0,0,0,46,5,17
0,1,0.2081447963800905,1,0,0,0,221,6,13
1,1,0.037037037037037035,0,3,0,1,108,6,25
0,0,0.0,1,0,0,0,63,5,21
0,1,0.0,0,0,0,0,69,8,11
1,1,0.0,1,2,0,0,42,4,16
0,0,0.0,1,0,0,0,46,3,24
1,1,0.0,0,2,0,0,79,8,11
0,0,0.014285714285714285,1,0,0,0,70,5,15
1,1,0.07317073170731707,1,0,0,0,41,3,32
0,0,0.0,1,0,0,0,36,4,16
1,1,0.047619047619047616,1,0,0,1,42,3,19
1,0,0.0851063829787234,1,0,0,1,47,3,17
1,1,0.0,1,0,0,0,28,4,17
1,1,0.0,1,1,0,0,34,3,26
0,0,0.0,0,0,0,0,78,8,14
1,1,0.12195121951219512,1,0,0,0,41,3,33
1,1,0.0,1,0,0,0,51,5,26
1,1,0.49829351535836175,0,0,1,1,293,7,14
1,1,0.0660377358490566,1,1,0,1,106,8,21
1,1,0.02702702702702703,1,0,0,0,37,3,29
1,1,0.03571428571428571,1,0,0,0,56,4,19
0,1,0.07058823529411765,0,0,0,0,85,7,17
0,0,0.0,1,0,0,0,25,3,11
1,1,0.20121951219512196,1,4,1,1,164,9,21
1,1,0.26666666666666666,1,0,1,0,105,5,15
0,0,0.06666666666666667,0,0,0,0,60,5,27
1,1,0.07228915662650602,0,1,0,1,83,7,16
1,1,0.3225806451612903,1,0,1,0,62,5,10
0,1,0.0,1,0,0,0,58,4,26
1,1,0.0,1,4,0,0,73,7,14
0,0,0.0,1,0,0,0,75,3,30
0,1,0.0784313725490196,0,0,0,0,51,5,8
1,1,0.05454545454545454,1,0,0,0,55,4,28
0,0,0.0,1,0,0,0,22,3,13
1,1,0.29411764705882354,1,0,1,0,68,6,16
1,1,0.022727272727272728,1,0,0,0,44,4,25
1,1,0.0,1,1,0,0,47,3,39
0,0,0.018518518518518517,0,0,0,0,54,3,26
0,1,0.024691358024691357,1,0,0,0,81,4,27
1,1,0.0,1,5,0,0,85,10,17
0,1,0.05357142857142857,1,0,0,0,56,4,20
1,1,0.0,0,0,0,0,41,4,11
0,0,0.0,1,0,0,0,68,6,22
1,1,0.06896551724137931,1,0,0,0,29,3,15
1,1,0.23404255319148937,0,0,1,0,94,6,28
0,1,0.0,1,0,0,0,33,4,18
1,1,0.0273972602739726,1,0,0,0,73,8,10
0,0,0.041666666666666664,1,0,0,0,48,3,29
0,0,0.0,0,0,0,0,69,7,14
1,1,0.06944444444444445,1,2,0,0,72,4,41
0,1,0.0,1,0,0,0,78,6,17
1,1,0.028985507246376812,1,1,0,0,69,8,14
0,0,0.03636363636363636,1,0,0,1,55,5,13
0,0,0.014492753623188406,1,0,0,0,69,7,23
1,1,0.24509803921568626,1,1,1,0,102,5,15
0,0,0.0,1,0,0,0,39,3,16
0,0,0.056338028169014086,1,0,0,0,142,7,16
1,0,0.0,1,0,0,0,26,3,17
1,1,0.047619047619047616,1,1,0,0,84,4,59
1,1,0.13333333333333333,1,0,0,0,30,3,22
0,1,0.06557377049180328,1,0,0,0,61,5,18
1,1,0.1875,1,0,1,1,128,5,50
1,1,0.02,1,0,0,0,50,4,16
1,1,0.0,1,0,0,0,36,4,17
1,0,0.06060606060606061,1,0,1,1,132,4,16
1,1,0.25609756097560976,1,2,1,1,82,4,16
1,1,0.12530120481927712,1,0,0,0,415,4,16
1,1,0.0,1,0,0,0,32,3,6
1,1,0.3333333333333333,1,1,1,0,174,3,21
1,0,0.3979591836734694,1,2,1,1,196,3,13
1,1,0.13157894736842105,1,0,1,0,152,3,28
0,0,0.008771929824561403,1,0,0,0,114,5,18
1,1,0.041666666666666664,1,2,0,0,72,7,28
0,1,0.0,0,0,0,0,43,4,16
0,1,0.1095890410958904,0,0,0,0,73,7,14
0,1,0.0,1,0,0,0,64,7,19
0,0,0.02040816326530612,1,2,0,0,49,4,17
0,0,0.0,0,0,0,0,49,4,26
1,1,0.0,1,3,0,0,51,4,14
1,1,0.0,1,1,0,0,56,7,20
1,1,0.01639344262295082,1,1,0,0,61,6,19
0,0,0.011904761904761904,1,2,0,0,84,5,17
1,1,0.3464566929133858,1,0,1,1,127,3,61
1,1,0.18248175182481752,1,1,1,1,137,5,13
1,1,0.0,1,0,0,0,31,3,20
0,0,0.0,1,2,0,0,80,4,13
1,1,0.06,1,1,0,0,50,7,13
0,0,0.08695652173913043,0,0,0,0,69,6,16
0,0,0.0,0,0,0,0,36,4,16
0,0,0.3387096774193548,0,0,0,0,62,4,17
1,1,0.13157894736842105,1,0,0,0,38,3,30
1,1,0.04838709677419355,1,0,0,1,124,7,24
1,1,0.2077922077922078,1,0,1,0,77,5,23
1,1,0.0,1,1,0,0,53,6,17
1,1,0.05263157894736842,1,1,0,0,76,4,59
1,1,0.0,1,0,0,1,41,4,13
0,0,0.07142857142857142,1,0,0,0,84,5,13
0,0,0.0898876404494382,1,0,0,0,89,7,37
1,1,0.06451612903225806,1,0,0,0,31,3,5
1,0,0.0,1,0,0,0,24,3,16
0,0,0.13559322033898305,1,0,1,0,59,5,14
1,1,0.1044776119402985,1,0,0,0,67,6,18
1,1,0.05970149253731343,0,1,0,0,67,6,21
0,0,0.0,0,0,0,0,43,3,17
1,1,0.32727272727272727,1,0,1,0,55,3,15
1,1,0.13618677042801555,1,1,0,1,257,5,11
0,1,0.09523809523809523,1,0,0,0,84,5,30
0,0,0.0,0,0,0,0,39,6,11
1,1,0.05555555555555555,1,0,0,0,72,3,39
1,1,0.03953488372093023,1,3,1,2,430,21,13
1,1,0.0,1,1,0,0,52,6,17
1,1,0.05,1,3,0,0,60,7,16
1,1,0.009345794392523364,1,2,0,2,107,12,14
1,1,0.11428571428571428,1,0,0,0,35,2,27
0,0,0.0,0,0,0,0,19,2,12
0,0,0.0,1,0,0,0,59,3,21
1,1,0.021739130434782608,1,0,0,0,46,3,38
1,1,0.19230769230769232,1,0,1,1,78,4,14
0,0,0.07936507936507936,0,0,0,0,63,3,14
1,1,0.08196721311475409,1,0,0,0,61,3,32
1,1,0.012987012987012988,1,3,0,0,77,7,21
1,1,0.0,1,0,0,0,29,4,15
1,0,0.0,0,0,0,0,33,4,22
0,0,0.0,0,0,0,0,36,3,27
1,1,0.632258064516129,1,0,1,1,155,6,6
1,1,0.0,1,1,0,0,49,6,11
0,0,0.2717391304347826,1,1,1,0,92,7,14
1,1,0.05263157894736842,1,0,0,0,19,3,5
0,0,0.0,0,0,0,0,23,3,14
1,1,0.0,0,2,0,0,39,4,16
0,0,0.1,1,0,0,0,20,2,13
0,1,0.0,0,0,0,0,26,4,14
1,1,0.16981132075471697,1,3,1,0,106,9,19
1,1,0.1111111111111111,1,0,0,0,18,3,5
0,0,0.0,0,0,0,0,54,4,15
0,0,0.05357142857142857,1,1,0,0,56,5,18
0,0,0.0,1,0,0,0,43,3,19
1,1,0.0,1,2,0,0,50,3,32
1,0,0.02040816326530612,1,0,0,1,49,3,13
1,1,0.0,1,1,0,0,34,3,16
0,0,0.0,0,0,0,0,54,4,16
1,1,0.03571428571428571,1,0,0,0,56,4,30
1,0,0.07692307692307693,1,0,0,0,26,4,13
1,1,0.0,1,0,0,0,67,5,38
0,0,0.0,1,0,0,0,79,3,16
1,1,0.06818181818181818,1,1,0,0,44,3,26
1,1,0.13846153846153847,1,0,1,1,130,4,54
0,0,0.0,1,0,0,0,44,2,36
0,0,0.0,1,0,0,0,49,3,24
1,1,0.03125,1,3,0,0,64,9,10
1,1,0.10465116279069768,1,0,0,1,172,7,39
1,1,0.0,1,0,0,0,51,4,27
1,1,0.0,0,2,0,0,63,7,20
1,1,0.20512820512820512,0,0,0,0,39,3,25
0,0,0.058823529411764705,1,0,0,0,34,4,12
0,0,0.0,0,0,0,0,53,4,23
1,1,0.39826839826839827,1,5,1,1,231,6,23
0,1,0.0,0,0,0,0,117,5,18
0,1,0.0375,1,0,0,0,80,3,35
1,1,0.25308641975308643,0,2,1,0,162,7,9
0,0,0.06578947368421052,0,0,0,0,76,3,23
1,0,0.0,1,0,0,0,35,3,27
0,0,0.0,1,0,0,0,55,4,22
1,1,0.10975609756097561,0,1,0,1,82,6,16
1,1,0.0,1,1,0,0,48,7,12
1,0,0.07692307692307693,1,0,0,0,26,3,18
1,1,0.08450704225352113,1,0,0,0,71,3,38
0,0,0.0,1,0,0,1,57,4,18
1,1,0.0,1,1,0,0,40,3,32
1,1,0.0,1,0,0,0,36,4,19
1,1,0.11538461538461539,1,0,0,1,52,5,18
0,0,0.0,0,0,0,0,28,4,13
1,1,0.0,1,0,0,0,62,5,41
1,0,0.1437125748502994,1,0,0,1,501,3,25
1,1,0.08333333333333333,0,0,0,0,36,2,29
0,0,0.02702702702702703,1,0,0,0,37,2,30
1,1,0.09259259259259259,1,0,0,0,54,3,45
0,1,0.0,1,0,0,0,51,5,18
1,1,0.0,1,1,0,0,40,4,20
1,1,0.13513513513513514,1,0,0,0,37,4,15
1,1,0.12307692307692308,1,2,1,0,65,7,24
0,0,0.0,0,0,0,0,57,5,12
0,1,0.0,1,0,0,0,36,4,11
0,0,0.0,0,0,0,0,45,5,20
1,1,0.0,1,4,0,1,124,9,17
1,1,0.13186813186813187,1,3,1,0,91,7,15
0,0,0.0,0,0,0,0,50,5,12
1,1,0.3,1,0,1,1,70,4,14
0,0,0.0,0,0,0,0,54,4,17
1,1,0.0,1,0,0,0,52,4,25
0,0,0.05063291139240506,1,0,0,0,79,3,21
1,1,0.09302325581395349,1,0,0,0,43,3,35
0,0,0.0,1,0,0,0,40,5,18
0,0,0.045454545454545456,1,0,0,0,44,4,16
1,1,0.17857142857142858,1,0,0,0,28,2,21
0,1,0.08620689655172414,1,0,0,0,58,7,17
1,1,0.17105263157894737,1,0,1,1,76,4,14
0,0,0.07407407407407407,1,0,0,0,81,5,30
0,0,0.0,0,0,0,0,16,2,9
0,0,0.10344827586206896,1,0,0,0,58,6,15
0,0,0.0,0,0,0,0,47,4,14
0,0,0.0,1,0,0,0,50,5,13
1,1,0.425531914893617,1,2,1,1,235,6,22
1,1,0.2,1,0,1,1,120,5,42
1,1,0.29,1,0,1,0,100,5,43
1,1,0.16037735849056603,1,2,1,1,212,10,12
1,1,0.0,1,0,0,0,41,2,34
0,0,0.0,1,0,0,0,64,4,12
1,0,0.03787878787878788,1,0,1,1,132,4,16
0,1,0.24193548387096775,0,0,0,0,62,7,15
1,1,0.0,1,0,0,0,27,3,17
0,0,0.0,0,0,0,0,66,4,26
1,1,0.0,1,0,0,0,40,4,24
1,0,0.0,1,0,0,0,36,2,28
1,1,0.40829694323144106,1,0,1,1,458,9,23
0,0,0.0,1,0,0,0,74,4,23
1,1,0.01818181818181818,1,1,0,0,55,7,15
0,0,0.10344827586206896,1,0,0,1,29,3,14
0,1,0.0,1,0,0,0,74,3,66
0,0,0.014285714285714285,1,0,0,0,70,5,17
0,0,0.019230769230769232,1,0,0,0,52,3,27
1,1,0.0,1,3,0,0,97,10,22
0,1,0.0,1,0,0,0,29,5,13
1,1,0.0,1,0,0,0,49,5,31
0,0,0.0,0,0,0,0,44,3,16
1,1,0.0,1,2,0,0,49,7,17
1,1,0.0,0,0,0,0,28,3,6
1,1,0.08536585365853659,0,1,0,1,82,6,16
1,1,0.05555555555555555,1,0,0,0,18,3,4
0,0,0.0,1,0,0,0,40,4,18
1,1,0.5064935064935064,1,1,1,0,77,7,15
1,1,0.0,1,0,0,0,51,4,32
1,1,0.11620294599018004,1,1,0,1,611,3,21
0,0,0.0975609756097561,0,0,0,0,82,7,12
0,0,0.10344827586206896,1,0,0,0,58,6,22
1,1,0.0,1,0,0,0,29,4,18
0,0,0.0,0,0,0,0,45,4,15
1,0,0.16666666666666666,1,0,0,1,102,3,7
1,1,0.0,1,1,0,0,44,5,11
1,1,0.041666666666666664,1,0,0,0,24,2,17
0,1,0.0,1,0,0,0,58,5,23
0,0,0.10843373493975904,1,0,1,0,83,4,20
1,1,0.12987012987012986,1,0,1,1,154,7,30
1,1,0.11904761904761904,1,0,0,0,42,3,34
1,1,0.34782608695652173,1,5,1,1,230,6,23
1,1,0.03669724770642202,1,1,0,1,109,7,28
0,0,0.0,1,0,0,0,84,4,9
1,1,0.19696969696969696,1,0,1,1,66,3,14
1,1,0.0,1,0,0,0,46,4,21
1,1,0.09803921568627451,1,0,0,0,51,8,18
1,0,0.14563106796116504,1,0,1,1,103,3,6
1,1,0.0,1,0,0,0,66,3,38
1,1,0.4793028322440087,1,0,1,1,459,9,23
0,0,0.0,1,0,0,0,83,5,21
1,1,0.11458333333333333,1,2,1,1,96,7,20
1,1,0.19047619047619047,0,0,0,0,42,4,25
1,1,0.0,1,5,0,0,83,9,13
1,1,0.0,1,1,0,0,42,4,22
1,1,0.1968503937007874,1,0,1,1,127,4,50
1,1,0.0,1,0,0,0,63,7,22
0,1,0.0,0,0,0,0,41,3,20
0,0,0.0,0,0,0,0,68,4,16
1,1,0.057692307692307696,1,0,0,1,52,3,20
1,0,0.2862190812720848,1,1,1,1,283,3,17
1,1,0.0,1,0,0,0,34,4,23
0,1,0.0,1,1,0,0,37,4,15
0,0,0.04819277108433735,1,0,0,0,83,5,24
0,0,0.036036036036036036,1,0,0,0,111,10,17
1,1,0.019230769230769232,1,1,0,0,52,3,39
1,1,0.08,1,0,0,0,75,3,42
1,1,0.0,1,0,0,0,55,5,13
0,0,0.0,0,0,0,0,78,5,16
1,1,0.02857142857142857,1,0,0,0,35,3,27
1,1,0.06382978723404255,1,0,0,0,47,3,29
0,0,0.0,1,0,0,0,45,4,24
1,1,0.0,1,2,0,0,58,5,29
0,0,0.0,0,0,0,0,39,4,16
0,1,0.1038961038961039,1,0,0,0,77,5,16
1,1,0.045454545454545456,1,0,0,0,44,3,25
1,1,0.2625,1,1,0,0,160,4,20
0,1,0.09259259259259259,0,0,0,0,108,3,45
1,1,0.0,1,0,0,1,66,4,21
0,0,0.0,1,0,0,0,57,3,23
0,0,0.0,1,0,0,0,42,3,16
1,1,0.13008130081300814,1,0,1,1,123,4,46
0,1,0.0,1,1,0,0,48,4,24
0,0,0.0,0,0,0,0,118,7,21
1,1,0.0,0,0,0,0,42,3,34
0,0,0.023255813953488372,0,0,0,1,43,3,15
1,0,0.0,1,0,0,0,51,4,16
0,0,0.05504587155963303,1,0,0,0,109,5,7
0,0,0.0,0,0,0,0,47,4,16
0,0,0.19718309859154928,0,0,0,0,71,6,15
1,1,0.1171875,1,0,1,1,128,5,50
1,1,0.0,1,0,0,0,35,4,19
0,1,0.012987012987012988,0,0,0,0,77,6,16
0,1,0.0,0,0,0,0,95,4,15
1,0,0.0,0,0,0,0,34,3,12
0,1,0.08108108108108109,1,0,0,0,74,5,31
1,1,0.21153846153846154,1,0,1,0,52,3,44
1,1,0.1693548387096774,1,0,1,1,124,5,46
1,1,0.0,1,0,0,0,36,5,10
0,0,0.0,1,0,0,0,93,8,18
0,1,0.0,1,0,0,0,28,2,20
1,1,0.15151515151515152,0,1,1,0,66,7,13
0,1,0.0196078431372549,1,1,0,1,51,4,18
0,1,0.2978723404255319,1,0,1,0,94,5,11
1,1,0.25,1,2,1,0,88,6,16
1,1,0.055944055944055944,1,0,0,0,143,3,30
1,1,0.0,1,0,0,0,35,5,15
0,0,0.0,1,0,0,0,61,4,16
1,1,0.018518518518518517,1,3,0,0,54,6,19
0,1,0.11904761904761904,1,0,0,0,42,5,14
0,0,0.34545454545454546,0,1,1,0,55,6,16
0,0,0.029850746268656716,1,0,0,0,67,5,10
0,0,0.1111111111111111,0,0,0,0,36,5,9
1,1,0.07692307692307693,1,0,0,0,39,6,15
1,1,0.0,1,0,0,0,50,4,25
0,1,0.0,1,0,0,0,83,5,18
1,1,0.058823529411764705,1,1,0,0,51,8,13
0,0,0.0,1,0,0,0,41,3,20
1,1,0.1,1,0,0,1,140,4,37
1,1,0.044444444444444446,1,0,0,1,135,7,26
1,1,0.0,1,4,0,0,80,6,18
1,1,0.042105263157894736,1,2,0,0,95,8,23
0,0,0.0,1,0,0,1,52,3,18
0,0,0.0,0,0,0,0,37,4,16
0,1,0.0,1,0,0,0,116,6,19
1,1,0.024390243902439025,1,0,0,0,41,3,33
0,0,0.0,0,0,0,0,41,5,11
1,1,0.0,1,0,0,0,54,6,22
0,1,0.0,1,0,0,1,45,4,14
1,1,0.19166666666666668,1,3,1,0,120,10,15
0,0,0.0,0,0,0,0,74,4,25
0,0,0.05555555555555555,0,0,0,0,54,5,15
0,1,0.0,0,0,0,0,26,3,18
1,1,0.3333333333333333,1,0,1,1,126,3,61
1,1,0.0,0,0,0,0,43,5,24
1,1,0.024390243902439025,0,0,0,0,41,4,23
0,1,0.07317073170731707,1,0,0,0,82,5,31
0,0,0.0,1,0,0,0,41,4,17
1,1,0.11764705882352941,1,1,0,0,51,3,37
1,1,0.09836065573770492,1,2,0,0,61,8,18
0,0,0.0,1,0,0,0,40,3,13
0,0,0.0,1,0,0,0,51,4,23
1,1,0.08695652173913043,1,0,0,0,46,3,37
1,1,0.0547945205479452,1,3,0,0,73,8,19
1,1,0.03125,1,0,0,0,64,7,16
0,0,0.0,0,1,0,0,63,5,14
0,0,0.0,1,0,0,0,62,6,22
1,1,0.13008130081300814,1,0,0,0,123,7,30
1,1,0.183206106870229,1,1,1,0,131,7,15
1,0,0.0,1,1,0,0,35,3,18
